/CLKC X,/CLKC Y
7.262500000000018e-08,0.000116437345595324
7.275000000000017e-08,0.0001207305206300713
7.287500000000017e-08,7.418495767663836e-05
7.300000000000016e-08,0.0001187079791200698
7.312500000000016e-08,5.902128058981851e-05
7.325000000000016e-08,1.803820275062622e-05
7.337500000000015e-08,4.61167701636163e-06
7.350000000000015e-08,1.014162441061876e-06
7.362500000000014e-08,2.12270880031259e-07
7.375000000000014e-08,6.780917248318913e-08
7.387500000000015e-08,3.502173853504491e-08
7.400000000000001e-08,2.500657233549898e-08
7.412500000000013e-08,0.7294461221668493
7.425000000000013e-08,1.175014491375824
7.437500000000012e-08,1.676119087044182
7.450000000000012e-08,1.783264413935502
7.462500000000011e-08,1.797788767854831
7.475000000000011e-08,1.799818975068482
7.487500000000011e-08,1.79996494825777
7.50000000000001e-08,1.79991703640097
7.51250000000001e-08,1.799926379677848
7.525000000000009e-08,1.799951243125525
7.537500000000009e-08,1.799970518054198
7.550000000000009e-08,1.799982870555307
7.562500000000008e-08,1.799990282099268
7.575000000000008e-08,1.799994562207178
7.587500000000009e-08,1.799997047386758
7.600000000000001e-08,1.799998466694973
7.612500000000007e-08,0.7638547584362682
7.625000000000006e-08,0.1514051411260923
7.637500000000006e-08,0.00275445066698914
7.650000000000006e-08,6.034040656796906e-05
7.662500000000005e-08,0.0001201670812272898
7.675000000000005e-08,9.326126308981312e-05
7.687500000000004e-08,6.957528940784941e-05
7.700000000000004e-08,0.0001287780801656893
7.712500000000004e-08,5.824267327208317e-05
7.725000000000003e-08,1.693942056364662e-05
7.737500000000003e-08,4.255787299298277e-06
7.750000000000003e-08,9.338306917208093e-07
7.762500000000002e-08,2.006122455099526e-07
7.775000000000002e-08,6.6564570669087e-08
7.787500000000003e-08,3.53873286884093e-08
7.800000000000001e-08,2.553101488812388e-08
7.812500000000001e-08,0.7294697992202134
7.825e-08,1.174997432345152
7.8375e-08,1.676119231727281
7.849999999999999e-08,1.783260137771756
7.862499999999999e-08,1.797790786117993
7.874999999999999e-08,1.799810946648688
7.887499999999998e-08,1.799961525827234
7.899999999999998e-08,1.799916433582726
7.912499999999998e-08,1.799926489425234
7.924999999999997e-08,1.799951511384722
