Power_Retimer X,Power_Retimer Y
2.224999999999994e-08,0.003957287118828654
2.237499999999994e-08,0.009315977201200056
2.249999999999994e-08,0.03703195037125303
2.262499999999994e-08,0.05636807239065512
2.274999999999994e-08,0.03066263194719607
2.287499999999994e-08,0.02187960631568301
2.299999999999994e-08,0.0143084292880746
2.312499999999994e-08,0.005705240775788514
2.324999999999994e-08,0.002115714459057421
2.337499999999994e-08,0.0008099467498974145
2.349999999999994e-08,0.0003265703325228392
2.362499999999994e-08,0.0001510590303496249
2.374999999999994e-08,8.465410876808713e-05
2.387499999999993e-08,5.465240177068642e-05
2.399999999999994e-08,3.983199730230871e-05
2.412499999999994e-08,0.001366023576619773
2.424999999999994e-08,0.06542924921179145
2.437499999999994e-08,0.3455807123932879
2.449999999999993e-08,0.03969090350919085
2.462499999999993e-08,0.06616212656302312
2.474999999999993e-08,0.232885330316434
2.487499999999993e-08,0.1095728482580578
2.499999999999993e-08,0.01874415548787572
2.512499999999993e-08,0.005710475297185916
2.524999999999993e-08,0.002014877486047118
2.537499999999993e-08,0.0007759632994856802
2.549999999999993e-08,0.0003248998789880113
2.562499999999993e-08,0.0001604207121079673
2.574999999999993e-08,9.712638515836309e-05
2.587499999999993e-08,6.771709769990221e-05
2.599999999999993e-08,5.253795226105067e-05
2.612499999999993e-08,0.001377867145183105
2.624999999999993e-08,0.0039635910982619
2.637499999999993e-08,0.009322905679597832
2.649999999999993e-08,0.03703806507906831
2.662499999999993e-08,0.05639318219767769
2.674999999999993e-08,0.03135473258403612
2.687499999999992e-08,0.02290790939241442
2.699999999999992e-08,0.01463870313816942
2.712499999999992e-08,0.005808191490333134
2.724999999999992e-08,0.002169673828423071
2.737499999999992e-08,0.0008487120869486946
2.749999999999992e-08,0.0003560773215055871
2.762499999999992e-08,0.0001740499779917268
2.774999999999992e-08,0.0001030690320013321
2.787499999999992e-08,6.976537291374572e-05
2.799999999999992e-08,5.249377173607863e-05
2.812499999999992e-08,0.001376814041798494
2.824999999999992e-08,0.05810165643231404
2.837499999999992e-08,0.2825016538557116
2.849999999999992e-08,0.03956361996285385
2.862499999999992e-08,0.06722803587329663
2.874999999999992e-08,0.2054230498453124
2.887499999999992e-08,0.08592249115203712
2.899999999999992e-08,0.01495866338655697
2.912499999999992e-08,0.004405940596790847
2.924999999999991e-08,0.001589924666483587
2.937499999999991e-08,0.0006440835367217867
2.949999999999991e-08,0.0002886374493336023
2.962499999999991e-08,0.000152477447617606
2.974999999999991e-08,9.648574104638347e-05
2.987499999999991e-08,6.883188132683752e-05
2.999999999999992e-08,5.385181548921803e-05
3.012499999999992e-08,0.00137682396254662
3.024999999999992e-08,0.003979575718861965
3.037499999999993e-08,0.009023485483976161
3.049999999999993e-08,0.0380007362875704
3.062499999999993e-08,0.05664688882643636
3.074999999999993e-08,0.02825927260391052
3.087499999999994e-08,0.02020027153245459
3.099999999999994e-08,0.01269138194520851
3.112499999999994e-08,0.004978616321696118
3.124999999999995e-08,0.001874103546488692
3.137499999999995e-08,0.0007506674851347068
3.149999999999995e-08,0.0003277508563129737
3.162499999999995e-08,0.0001679287141217782
3.174999999999996e-08,0.0001033770959084297
3.187499999999995e-08,7.195855064955134e-05
3.199999999999996e-08,5.511330970456965e-05
3.212499999999997e-08,0.001379627744923362
3.224999999999997e-08,0.03761410004661248
3.237499999999997e-08,0.1705667392805452
3.249999999999997e-08,0.04062919332083584
3.262499999999998e-08,0.06917717315266089
3.274999999999998e-08,0.1474492112662166
3.287499999999998e-08,0.05578008007847331
3.299999999999998e-08,0.009465459304490336
3.312499999999999e-08,0.002832296298604181
3.324999999999999e-08,0.001084042148798934
3.337499999999999e-08,0.0004753521277636368
3.35e-08,0.000232921209635015
3.3625e-08,0.0001318111135503576
3.375e-08,8.598051805823002e-05
3.3875e-08,6.179912965597273e-05
3.4e-08,4.807308736491121e-05
3.412500000000001e-08,0.001372562539978403
3.425000000000001e-08,0.00398828025902555
3.437500000000001e-08,0.008775046820621192
3.450000000000002e-08,0.03900922008709452
3.462500000000002e-08,0.05691761520489914
3.475000000000002e-08,0.02482488774037038
3.487500000000003e-08,0.01699345089205237
3.500000000000003e-08,0.01055438420409082
3.512500000000003e-08,0.004092201276072096
3.525000000000003e-08,0.001548072263258281
3.537500000000004e-08,0.00063135022795532
3.550000000000004e-08,0.0002833219081528034
3.562500000000004e-08,0.0001491984725764125
3.575000000000005e-08,9.354697711662228e-05
3.587500000000004e-08,6.577208801828002e-05
3.6e-08,5.065711145287149e-05
3.612500000000005e-08,0.001376109521778928
3.625000000000006e-08,0.05206074442236298
3.637500000000006e-08,0.2980025416970053
3.650000000000006e-08,0.04242796173614102
3.662500000000006e-08,0.06966386854603814
3.675000000000007e-08,0.1998965014914098
3.687500000000007e-08,0.09708326981157092
3.700000000000007e-08,0.01700526578554527
3.712500000000008e-08,0.005366267726147162
3.725000000000008e-08,0.001930479916783827
3.737500000000008e-08,0.0007428881232600437
3.750000000000008e-08,0.0003045494086725617
3.762500000000009e-08,0.0001479220022402889
3.775000000000009e-08,8.81358035750413e-05
3.787500000000009e-08,6.042651431912324e-05
3.8e-08,4.62550035176517e-05
3.81250000000001e-08,0.001371651689304044
3.82500000000001e-08,0.003974259556812519
3.83750000000001e-08,0.009046643487202235
3.850000000000011e-08,0.03802395878995741
3.862500000000011e-08,0.05665773382410839
